invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax,total,cost_of_goods_sold,gross_margin_pct,gross_income,payment,date,time,day_of_week,month,rating,discount_pct,membership_years,customer_age
INV-988704,B,Delhi,Member,Female,Cosmetics,1482.73,6,444.82,9341.2,8896.380000000001,0.05,467.06,Credit Card,2023-02-28,14:08,Tuesday,February,8,20.33,3,49
INV-872378,C,Bangalore,Normal,Male,Sports,4371.56,6,1311.47,27540.83,26229.36,0.05,1377.04,Cash,2023-08-25,15:06,Friday,August,1,14.26,5,21
INV-450068,B,Mumbai,Member,Female,Sports,1947.82,9,876.52,18406.9,17530.38,0.05,920.35,UPI,2023-05-03,18:41,Wednesday,May,1,5.68,3,51
INV-597666,B,Bangalore,Member,Female,Cosmetics,2580.01,1,129.0,2709.01,2580.01,0.05,135.45,Cash,2023-08-15,12:47,Tuesday,August,4,28.02,2,28
INV-925169,A,Delhi,Normal,Female,Groceries,3371.51,1,168.58,3540.09,3371.51,0.05,177.0,Cash,2023-01-24,11:22,Tuesday,January,2,9.19,1,29
INV-611566,B,Bangalore,Normal,Male,Home Appliances,401.03,2,40.1,842.16,802.06,0.05,42.11,UPI,2023-10-19,14:07,Thursday,October,3,18.89,12,55
INV-584607,B,Bangalore,Normal,Male,Groceries,704.83,8,281.93,5920.57,5638.64,0.05,296.03,UPI,2023-12-18,20:31,Monday,December,4,16.33,0,48
INV-921190,A,Bangalore,Member,Male,Groceries,1877.22,9,844.75,17739.73,16894.98,0.05,886.99,UPI,2023-12-15,09:17,Friday,December,7,15.17,12,39
INV-623472,B,Delhi,Normal,Male,Electronics,734.94,8,293.98,6173.5,5879.52,0.05,308.68,Credit Card,2023-12-13,13:01,Wednesday,December,5,19.89,7,44
INV-259204,C,Mumbai,Member,Female,Electronics,2104.97,5,526.24,11051.09,10524.849999999999,0.05,552.55,Cash,2023-09-02,13:34,Saturday,September,2,19.46,0,57
INV-761414,B,Bangalore,Normal,Male,Sports,2317.24,7,811.03,17031.71,16220.679999999998,0.05,851.59,UPI,2023-05-10,11:20,Wednesday,May,2,22.39,0,53
INV-979780,A,Mumbai,Member,Male,Clothing,4235.98,5,1058.99,22238.89,21179.899999999998,0.05,1111.94,UPI,2023-05-28,10:40,Sunday,May,8,14.36,9,16
INV-987457,A,Mumbai,Normal,Male,Sports,51.12,4,10.22,214.7,204.48,0.05,10.73,UPI,2023-12-08,13:21,Friday,December,7,22.59,10,60
INV-467747,B,Bangalore,Normal,Male,Clothing,4387.15,7,1535.5,32245.55,30710.049999999996,0.05,1612.28,UPI,2023-04-07,08:23,Friday,April,4,7.27,10,57
INV-578646,B,Delhi,Member,Male,Cosmetics,3732.94,1,186.65,3919.59,3732.94,0.05,195.98,Credit Card,2023-10-11,17:40,Wednesday,October,4,27.54,13,30
INV-753936,A,Mumbai,Normal,Female,Clothing,1201.55,2,120.16,2523.26,2403.1,0.05,126.16,Cash,2023-12-28,15:55,Thursday,December,8,24.07,12,63
INV-604910,B,Mumbai,Member,Female,Cosmetics,2248.71,7,787.05,16528.02,15740.970000000001,0.05,826.4,UPI,2023-07-08,17:16,Saturday,July,2,25.98,2,44
INV-821041,C,Mumbai,Member,Male,Groceries,3901.33,4,780.27,16385.59,15605.32,0.05,819.28,Credit Card,2023-11-19,14:55,Sunday,November,7,22.64,5,15
INV-414260,C,Bangalore,Normal,Male,Cosmetics,4438.19,1,221.91,4660.1,4438.19,0.05,233.01,Credit Card,2023-02-21,09:42,Tuesday,February,9,0.21,11,56
INV-293946,C,Mumbai,Normal,Female,Electronics,1212.03,3,181.8,3817.89,3636.09,0.05,190.89,Credit Card,2023-07-17,11:23,Monday,July,6,29.76,5,63
INV-535126,A,Bangalore,Member,Female,Cosmetics,728.25,7,254.89,5352.64,5097.75,0.05,267.63,Cash,2023-03-24,13:56,Friday,March,3,10.9,12,36
INV-244926,A,Bangalore,Normal,Female,Sports,4888.61,3,733.29,15399.12,14665.829999999998,0.05,769.96,UPI,2023-02-11,09:00,Saturday,February,2,8.93,0,52
INV-887733,C,Bangalore,Normal,Female,Groceries,1635.99,9,736.2,15460.11,14723.91,0.05,773.01,Cash,2023-07-26,21:55,Wednesday,July,3,19.05,2,58
INV-135525,B,Mumbai,Member,Female,Cosmetics,152.75,2,15.28,320.78,305.5,0.05,16.04,UPI,2023-11-04,12:28,Saturday,November,5,5.16,0,41
INV-443003,A,Delhi,Member,Male,Groceries,3702.51,6,1110.75,23325.81,22215.06,0.05,1166.29,Credit Card,2023-06-17,17:15,Saturday,June,1,25.09,10,31
INV-744942,B,Bangalore,Member,Male,Cosmetics,4107.14,7,1437.5,30187.48,28749.980000000003,0.05,1509.37,Cash,2023-06-30,14:43,Friday,June,2,11.31,3,28
INV-469673,A,Mumbai,Normal,Female,Home Appliances,2745.55,7,960.94,20179.79,19218.850000000002,0.05,1008.99,Cash,2023-04-06,10:01,Thursday,April,2,9.31,4,26
INV-350606,A,Mumbai,Normal,Male,Electronics,3992.38,9,1796.57,37727.99,35931.42,0.05,1886.4,Cash,2023-12-06,08:53,Wednesday,December,5,12.04,2,32
INV-876652,A,Delhi,Member,Female,Electronics,1141.52,1,57.08,1198.6,1141.52,0.05,59.93,Cash,2023-10-06,14:25,Friday,October,7,7.83,10,40
INV-210776,A,Delhi,Member,Male,Clothing,3686.81,4,737.36,15484.6,14747.24,0.05,774.23,Cash,2023-04-19,14:26,Wednesday,April,5,4.24,6,47
INV-365369,A,Mumbai,Member,Female,Clothing,2565.3,6,769.59,16161.39,15391.800000000001,0.05,808.07,Credit Card,2023-04-29,21:28,Saturday,April,3,18.83,6,43
INV-176290,C,Bangalore,Member,Female,Electronics,772.8,9,347.76,7302.96,6955.2,0.05,365.15,Cash,2023-06-18,14:06,Sunday,June,2,27.72,8,15
INV-217769,B,Mumbai,Member,Female,Groceries,2831.23,4,566.25,11891.17,11324.92,0.05,594.56,Cash,2023-08-12,13:38,Saturday,August,7,24.74,13,50
INV-867166,B,Delhi,Normal,Male,Sports,2782.08,1,139.1,2921.18,2782.08,0.05,146.06,Credit Card,2023-04-07,17:50,Friday,April,3,19.28,7,30
INV-776337,A,Mumbai,Member,Male,Cosmetics,3495.6,1,174.78,3670.38,3495.6,0.05,183.52,Cash,2023-11-16,21:58,Thursday,November,2,11.35,1,21
INV-148639,C,Bangalore,Member,Male,Clothing,2094.88,9,942.7,19796.62,18853.920000000002,0.05,989.83,Cash,2023-08-03,19:21,Thursday,August,1,25.61,8,51
INV-444407,A,Mumbai,Member,Female,Cosmetics,1833.95,5,458.49,9628.24,9169.75,0.05,481.41,UPI,2023-06-15,16:44,Thursday,June,8,6.21,0,31
INV-961501,C,Bangalore,Normal,Male,Electronics,1196.42,9,538.39,11306.17,10767.78,0.05,565.31,UPI,2023-05-10,16:59,Wednesday,May,8,9.23,0,31
INV-820785,C,Mumbai,Member,Male,Clothing,850.39,8,340.16,7143.28,6803.12,0.05,357.16,Cash,2023-07-22,12:20,Saturday,July,7,8.47,9,59
INV-494768,C,Delhi,Normal,Male,Clothing,4389.24,4,877.85,18434.81,17556.96,0.05,921.74,UPI,2023-04-11,20:17,Tuesday,April,9,26.71,12,45
INV-294824,C,Bangalore,Member,Male,Electronics,68.99,4,13.8,289.76,275.96,0.05,14.49,Cash,2023-02-16,18:43,Thursday,February,5,26.18,9,40
INV-475233,A,Delhi,Normal,Male,Electronics,2147.66,1,107.38,2255.04,2147.66,0.05,112.75,Credit Card,2023-12-04,12:02,Monday,December,1,27.29,0,58
INV-778960,B,Delhi,Normal,Male,Electronics,3822.76,1,191.14,4013.9,3822.76,0.05,200.7,UPI,2023-07-03,10:42,Monday,July,7,24.99,7,50
INV-811567,A,Delhi,Normal,Female,Home Appliances,4707.91,7,1647.77,34603.14,32955.369999999995,0.05,1730.16,UPI,2023-02-15,21:35,Wednesday,February,8,25.35,13,15
INV-889660,A,Mumbai,Normal,Male,Sports,303.75,6,91.12,1913.62,1822.5,0.05,95.68,Credit Card,2023-05-24,17:07,Wednesday,May,7,10.71,3,30
INV-870348,A,Delhi,Member,Female,Electronics,3325.43,7,1163.9,24441.91,23278.01,0.05,1222.1,Credit Card,2023-06-10,17:56,Saturday,June,4,6.48,3,18
INV-125739,B,Mumbai,Normal,Male,Home Appliances,3589.87,2,358.99,7538.73,7179.74,0.05,376.94,Cash,2023-04-18,21:48,Tuesday,April,1,21.22,7,48
INV-969953,C,Delhi,Normal,Male,Home Appliances,3350.32,5,837.58,17589.18,16751.600000000002,0.05,879.46,UPI,2023-10-31,11:39,Tuesday,October,9,10.74,12,37
INV-760354,A,Bangalore,Member,Female,Clothing,1969.09,2,196.91,4135.09,3938.18,0.05,206.75,Credit Card,2023-03-25,11:58,Saturday,March,7,21.94,1,50
INV-449317,B,Delhi,Normal,Male,Clothing,2120.54,3,318.08,6679.7,6361.62,0.05,333.99,Cash,2023-06-11,19:45,Sunday,June,4,3.58,11,44
INV-986867,B,Mumbai,Member,Male,Clothing,1662.83,8,665.13,13967.77,13302.64,0.05,698.39,Credit Card,2023-03-12,10:05,Sunday,March,5,2.64,6,19
INV-922564,B,Delhi,Member,Male,Clothing,950.0,3,142.5,2992.5,2850.0,0.05,149.62,UPI,2023-03-10,14:52,Friday,March,9,19.06,12,20
INV-848810,C,Delhi,Member,Female,Home Appliances,1098.14,5,274.54,5765.24,5490.700000000001,0.05,288.26,UPI,2023-11-24,12:56,Friday,November,6,25.74,7,49
INV-100363,C,Bangalore,Normal,Female,Electronics,1566.03,7,548.11,11510.32,10962.21,0.05,575.52,Cash,2023-01-14,17:11,Saturday,January,7,7.77,8,24
INV-991659,A,Mumbai,Member,Male,Electronics,3644.12,1,182.21,3826.33,3644.12,0.05,191.32,UPI,2023-08-11,10:00,Friday,August,7,18.02,12,48
INV-495460,A,Bangalore,Normal,Male,Cosmetics,1929.7,6,578.91,12157.11,11578.2,0.05,607.86,UPI,2023-05-01,11:17,Monday,May,3,27.68,0,24
INV-480350,C,Bangalore,Normal,Male,Electronics,2979.0,8,1191.6,25023.6,23832.0,0.05,1251.18,Credit Card,2023-05-05,10:10,Friday,May,9,18.07,8,16
INV-764687,B,Delhi,Normal,Male,Home Appliances,2666.85,5,666.71,14000.96,13334.25,0.05,700.05,Cash,2023-08-16,17:20,Wednesday,August,8,23.23,9,26
INV-382260,C,Delhi,Member,Male,Electronics,2558.09,6,767.43,16115.97,15348.54,0.05,805.8,UPI,2023-08-30,12:21,Wednesday,August,2,2.09,3,38
INV-494485,C,Delhi,Normal,Female,Home Appliances,1969.78,9,886.4,18614.42,17728.02,0.05,930.72,Credit Card,2023-05-09,17:37,Tuesday,May,6,10.09,6,20
INV-950185,B,Delhi,Member,Female,Electronics,2786.43,2,278.64,5851.5,5572.86,0.05,292.57,Credit Card,2023-10-21,15:50,Saturday,October,8,29.17,7,20
INV-910935,C,Delhi,Normal,Female,Clothing,3090.22,7,1081.58,22713.12,21631.539999999997,0.05,1135.66,Credit Card,2023-10-16,18:17,Monday,October,9,13.7,11,62
INV-734649,C,Delhi,Member,Female,Cosmetics,615.47,9,276.96,5816.19,5539.2300000000005,0.05,290.81,UPI,2023-06-29,17:31,Thursday,June,9,3.58,1,54
INV-778145,C,Mumbai,Normal,Male,Sports,4179.11,7,1462.69,30716.46,29253.769999999997,0.05,1535.82,UPI,2023-08-20,08:20,Sunday,August,2,3.02,4,48
INV-533917,C,Bangalore,Normal,Female,Clothing,3102.73,3,465.41,9773.6,9308.19,0.05,488.68,UPI,2023-09-03,09:45,Sunday,September,8,18.52,13,58
INV-545625,C,Mumbai,Normal,Male,Home Appliances,1195.22,7,418.33,8784.87,8366.54,0.05,439.24,Credit Card,2023-06-26,18:01,Monday,June,4,15.5,12,54
INV-459698,B,Delhi,Member,Female,Sports,2610.19,3,391.53,8222.1,7830.57,0.05,411.11,UPI,2023-07-29,12:29,Saturday,July,7,7.96,0,26
INV-149156,C,Delhi,Normal,Male,Cosmetics,4626.98,5,1156.74,24291.64,23134.899999999998,0.05,1214.58,Credit Card,2023-01-18,16:47,Wednesday,January,6,7.49,12,17
INV-241900,A,Delhi,Member,Female,Home Appliances,4267.64,2,426.76,8962.04,8535.28,0.05,448.1,Cash,2023-04-18,19:17,Tuesday,April,5,18.1,1,51
INV-468893,B,Bangalore,Member,Female,Electronics,2000.75,8,800.3,16806.3,16006.0,0.05,840.32,Cash,2023-07-23,14:39,Sunday,July,9,12.19,4,27
INV-327693,C,Delhi,Normal,Female,Home Appliances,3260.98,4,652.2,13696.12,13043.92,0.05,684.81,Cash,2023-11-29,16:52,Wednesday,November,2,25.35,7,21
INV-946533,B,Bangalore,Normal,Female,Sports,3813.98,3,572.1,12014.04,11441.94,0.05,600.7,UPI,2023-09-12,11:20,Tuesday,September,1,6.27,11,40
INV-482188,C,Delhi,Member,Female,Home Appliances,4723.83,7,1653.34,34720.15,33066.81,0.05,1736.01,Credit Card,2023-08-09,12:47,Wednesday,August,1,29.54,7,27
INV-132152,C,Bangalore,Member,Male,Clothing,695.25,4,139.05,2920.05,2781.0,0.05,146.0,Cash,2023-04-14,12:41,Friday,April,5,9.05,0,42
INV-706306,B,Mumbai,Member,Female,Home Appliances,2551.56,5,637.89,13395.69,12757.8,0.05,669.78,UPI,2023-09-01,13:27,Friday,September,5,29.31,1,27
INV-390886,C,Delhi,Member,Female,Groceries,2254.11,6,676.23,14200.89,13524.66,0.05,710.04,UPI,2023-11-20,12:32,Monday,November,8,18.82,4,24
INV-399189,A,Bangalore,Normal,Male,Clothing,210.63,6,63.19,1326.97,1263.78,0.05,66.35,UPI,2023-09-18,20:18,Monday,September,3,6.1,5,18
INV-119403,C,Bangalore,Normal,Male,Sports,4596.68,8,1838.67,38612.11,36773.44,0.05,1930.61,Cash,2023-10-19,16:22,Thursday,October,2,24.06,2,23
INV-370561,B,Delhi,Normal,Male,Clothing,4354.19,2,435.42,9143.8,8708.38,0.05,457.19,UPI,2023-03-04,16:54,Saturday,March,9,17.79,12,55
INV-565483,B,Delhi,Member,Male,Home Appliances,710.06,2,71.01,1491.13,1420.12,0.05,74.56,Cash,2023-07-26,19:41,Wednesday,July,4,9.0,9,15
INV-337474,B,Delhi,Normal,Female,Electronics,881.7,1,44.09,925.79,881.7,0.05,46.29,Cash,2023-09-08,18:23,Friday,September,6,4.55,0,52
INV-380790,A,Bangalore,Member,Female,Clothing,3988.52,4,797.7,16751.78,15954.08,0.05,837.59,Cash,2023-02-28,16:03,Tuesday,February,2,28.02,7,45
INV-726614,A,Bangalore,Normal,Male,Sports,2564.35,8,1025.74,21540.54,20514.8,0.05,1077.03,Cash,2023-02-17,10:42,Friday,February,8,14.01,9,30
INV-596753,A,Delhi,Normal,Male,Groceries,2703.97,4,540.79,11356.67,10815.88,0.05,567.83,Credit Card,2023-07-14,13:48,Friday,July,9,29.9,11,63
INV-689214,A,Bangalore,Normal,Female,Groceries,600.2,5,150.05,3151.05,3001.0,0.05,157.55,Cash,2023-11-08,11:30,Wednesday,November,7,4.75,3,29
INV-923628,A,Delhi,Normal,Female,Electronics,4122.38,5,1030.6,21642.5,20611.9,0.05,1082.12,Credit Card,2023-05-25,09:36,Thursday,May,3,9.15,1,28
INV-901798,C,Bangalore,Member,Female,Groceries,688.9,4,137.78,2893.38,2755.6,0.05,144.67,Credit Card,2023-11-04,10:44,Saturday,November,9,4.99,3,48
INV-996972,C,Delhi,Member,Female,Groceries,4111.7,7,1439.1,30221.0,28781.899999999998,0.05,1511.05,Credit Card,2023-09-23,17:40,Saturday,September,7,26.73,9,24
INV-472454,A,Bangalore,Member,Female,Sports,3562.87,3,534.43,11223.04,10688.61,0.05,561.15,Credit Card,2023-07-12,19:48,Wednesday,July,5,22.98,0,23
INV-654661,B,Mumbai,Normal,Male,Sports,282.94,9,127.32,2673.78,2546.46,0.05,133.69,Credit Card,2023-03-03,11:39,Friday,March,3,23.51,0,27
INV-595395,C,Mumbai,Member,Male,Groceries,3821.35,1,191.07,4012.42,3821.35,0.05,200.62,Cash,2023-08-09,18:48,Wednesday,August,6,27.27,6,41
INV-907827,A,Bangalore,Normal,Male,Cosmetics,3094.6,8,1237.84,25994.64,24756.8,0.05,1299.73,Credit Card,2023-08-26,14:51,Saturday,August,6,8.36,11,19
INV-784050,C,Delhi,Normal,Male,Sports,756.93,2,75.69,1589.55,1513.86,0.05,79.48,Cash,2023-07-17,16:28,Monday,July,1,29.96,2,56
INV-571678,C,Delhi,Normal,Female,Electronics,2913.78,9,1311.2,27535.22,26224.02,0.05,1376.76,UPI,2023-02-09,10:24,Thursday,February,6,1.92,3,58
INV-646774,B,Delhi,Normal,Male,Cosmetics,480.49,5,120.12,2522.57,2402.45,0.05,126.13,Credit Card,2023-07-03,14:47,Monday,July,6,10.05,12,63
INV-174231,C,Bangalore,Member,Male,Clothing,4552.5,1,227.62,4780.12,4552.5,0.05,239.01,Credit Card,2023-11-18,10:18,Saturday,November,7,17.11,9,56
INV-976801,C,Mumbai,Member,Female,Groceries,4714.74,9,2121.63,44554.29,42432.659999999996,0.05,2227.71,Credit Card,2023-01-17,18:46,Tuesday,January,4,22.46,4,53
INV-302278,A,Mumbai,Member,Female,Cosmetics,4342.53,6,1302.76,27357.94,26055.18,0.05,1367.9,Credit Card,2023-09-08,14:16,Friday,September,4,2.91,3,52
INV-872291,C,Mumbai,Normal,Male,Electronics,689.66,4,137.93,2896.57,2758.64,0.05,144.83,Credit Card,2023-08-04,20:08,Friday,August,3,3.11,4,32
INV-268733,C,Bangalore,Normal,Male,Clothing,498.27,3,74.74,1569.55,1494.81,0.05,78.48,Credit Card,2023-09-25,09:16,Monday,September,8,24.52,6,31
INV-744795,A,Bangalore,Member,Female,Groceries,4483.85,9,2017.73,42372.38,40354.65,0.05,2118.62,Cash,2023-09-28,19:23,Thursday,September,3,17.29,2,59
INV-565536,C,Mumbai,Member,Female,Electronics,4059.39,1,202.97,4262.36,4059.39,0.05,213.12,UPI,2023-08-01,08:44,Tuesday,August,7,15.33,1,62
INV-129777,A,Bangalore,Member,Male,Groceries,4836.49,2,483.65,10156.63,9672.98,0.05,507.83,Cash,2023-06-16,08:28,Friday,June,8,17.49,13,48
INV-601754,B,Bangalore,Normal,Male,Groceries,1891.62,2,189.16,3972.4,3783.24,0.05,198.62,Credit Card,2023-02-07,18:08,Tuesday,February,9,7.32,14,49
INV-513083,A,Mumbai,Normal,Female,Home Appliances,2774.24,4,554.85,11651.81,11096.96,0.05,582.59,Credit Card,2023-06-16,11:24,Friday,June,2,15.78,5,45
INV-345847,B,Delhi,Member,Male,Clothing,1403.7,4,280.74,5895.54,5614.8,0.05,294.78,Credit Card,2023-06-15,14:03,Thursday,June,9,10.6,8,45
INV-715781,B,Mumbai,Normal,Female,Electronics,2480.55,5,620.14,13022.89,12402.75,0.05,651.14,Cash,2023-04-18,09:41,Tuesday,April,7,12.33,9,29
INV-806014,A,Mumbai,Normal,Male,Cosmetics,2903.9,1,145.2,3049.1,2903.9,0.05,152.46,UPI,2023-07-15,14:40,Saturday,July,3,18.22,6,53
INV-239133,B,Delhi,Normal,Male,Sports,3400.52,6,1020.16,21423.28,20403.12,0.05,1071.16,Credit Card,2023-02-14,17:50,Tuesday,February,2,25.25,13,20
INV-882409,A,Delhi,Normal,Female,Cosmetics,4226.87,2,422.69,8876.43,8453.74,0.05,443.82,Cash,2023-01-03,13:21,Tuesday,January,3,2.18,11,43
INV-766627,B,Bangalore,Member,Male,Home Appliances,1771.72,7,620.1,13022.14,12402.04,0.05,651.11,Cash,2023-09-26,15:01,Tuesday,September,7,21.46,3,20
INV-784308,A,Delhi,Member,Male,Sports,3813.62,9,1716.13,36038.71,34322.58,0.05,1801.94,Credit Card,2023-08-07,20:18,Monday,August,8,25.99,7,49
INV-141269,B,Delhi,Member,Female,Home Appliances,4010.68,9,1804.81,37900.93,36096.119999999995,0.05,1895.05,Credit Card,2023-12-23,15:47,Saturday,December,3,8.0,11,39
INV-342330,C,Mumbai,Normal,Male,Home Appliances,3899.75,4,779.95,16378.95,15599.0,0.05,818.95,Credit Card,2023-10-29,21:12,Sunday,October,6,20.62,7,63
INV-112467,A,Mumbai,Normal,Male,Clothing,351.48,9,158.17,3321.49,3163.32,0.05,166.07,Cash,2023-09-15,16:12,Friday,September,2,9.88,10,40
INV-260185,A,Mumbai,Normal,Male,Electronics,2248.71,7,787.05,16528.02,15740.970000000001,0.05,826.4,Credit Card,2023-11-19,10:59,Sunday,November,8,27.29,6,53
INV-355095,A,Bangalore,Member,Female,Groceries,310.24,9,139.61,2931.77,2792.16,0.05,146.59,Cash,2023-06-30,20:11,Friday,June,1,11.9,5,30
INV-306717,A,Delhi,Member,Female,Clothing,2868.02,3,430.2,9034.26,8604.06,0.05,451.71,UPI,2023-09-16,15:04,Saturday,September,7,5.22,9,56
INV-350694,B,Mumbai,Member,Female,Electronics,3586.58,3,537.99,11297.73,10759.74,0.05,564.89,Cash,2023-07-19,18:44,Wednesday,July,2,27.89,14,46
INV-213034,B,Bangalore,Member,Female,Sports,3279.76,2,327.98,6887.5,6559.52,0.05,344.38,Credit Card,2023-07-18,14:16,Tuesday,July,6,21.23,10,60
INV-840686,A,Mumbai,Member,Male,Home Appliances,3890.59,2,389.06,8170.24,7781.18,0.05,408.51,UPI,2023-08-02,11:24,Wednesday,August,1,25.03,4,63
INV-168369,B,Delhi,Member,Female,Cosmetics,3249.72,6,974.92,20473.24,19498.32,0.05,1023.66,Cash,2023-04-24,12:38,Monday,April,6,2.56,4,44
INV-379349,A,Bangalore,Member,Male,Clothing,2520.97,2,252.1,5294.04,5041.94,0.05,264.7,Cash,2023-03-28,08:15,Tuesday,March,6,4.37,11,16
INV-637691,C,Mumbai,Normal,Female,Clothing,2664.54,9,1199.04,25179.9,23980.86,0.05,1259.0,Credit Card,2023-11-11,12:54,Saturday,November,5,3.87,3,38
INV-307397,C,Delhi,Member,Male,Groceries,3233.37,7,1131.68,23765.27,22633.59,0.05,1188.26,Credit Card,2023-02-16,12:58,Thursday,February,5,28.29,1,29
INV-923932,C,Mumbai,Normal,Female,Clothing,2296.93,3,344.54,7235.33,6890.789999999999,0.05,361.77,Cash,2023-03-05,20:53,Sunday,March,3,13.1,13,17
INV-769113,C,Delhi,Member,Female,Sports,3956.03,4,791.21,16615.33,15824.12,0.05,830.77,UPI,2023-01-11,08:37,Wednesday,January,1,25.09,14,52
INV-638304,B,Mumbai,Normal,Male,Cosmetics,4879.23,4,975.85,20492.77,19516.92,0.05,1024.64,Cash,2023-04-21,09:58,Friday,April,3,16.18,11,53
INV-505377,A,Mumbai,Normal,Male,Groceries,3850.99,6,1155.3,24261.24,23105.94,0.05,1213.06,Credit Card,2023-03-25,10:50,Saturday,March,2,1.93,12,24
INV-201489,A,Mumbai,Member,Female,Sports,322.75,2,32.27,677.77,645.5,0.05,33.89,UPI,2023-07-07,13:30,Friday,July,4,15.76,0,61
INV-627340,C,Delhi,Member,Female,Groceries,4864.21,1,243.21,5107.42,4864.21,0.05,255.37,Credit Card,2023-08-06,20:20,Sunday,August,6,9.21,9,22
INV-387667,A,Bangalore,Normal,Male,Sports,1748.11,1,87.41,1835.52,1748.11,0.05,91.78,Cash,2023-05-24,12:02,Wednesday,May,8,29.49,10,35
INV-186373,A,Mumbai,Normal,Male,Electronics,4353.29,6,1305.99,27425.73,26119.739999999998,0.05,1371.29,Credit Card,2023-03-31,17:58,Friday,March,9,26.31,7,47
INV-916117,B,Delhi,Normal,Male,Sports,2775.32,6,832.6,17484.52,16651.920000000002,0.05,874.23,Credit Card,2023-01-21,15:50,Saturday,January,5,22.8,3,22
INV-161192,C,Bangalore,Member,Male,Home Appliances,4226.46,2,422.65,8875.57,8452.92,0.05,443.78,Cash,2023-09-06,20:47,Wednesday,September,6,5.6,3,59
INV-169351,C,Mumbai,Member,Male,Sports,962.03,6,288.61,6060.79,5772.18,0.05,303.04,Credit Card,2023-11-23,14:40,Thursday,November,6,1.47,5,45
INV-284535,C,Bangalore,Member,Male,Electronics,4106.5,1,205.33,4311.83,4106.5,0.05,215.59,Cash,2023-03-14,16:26,Tuesday,March,3,7.81,11,42
INV-899395,A,Mumbai,Member,Female,Sports,3592.32,5,898.08,18859.68,17961.600000000002,0.05,942.98,UPI,2023-02-11,14:41,Saturday,February,9,3.78,13,16
INV-701513,B,Mumbai,Member,Male,Sports,3397.17,5,849.29,17835.14,16985.85,0.05,891.76,Credit Card,2023-05-09,14:09,Tuesday,May,4,10.3,12,17
INV-753817,C,Bangalore,Normal,Male,Electronics,3031.17,6,909.35,19096.37,18187.02,0.05,954.82,Cash,2023-02-22,09:57,Wednesday,February,2,25.03,11,36
INV-636512,A,Delhi,Member,Female,Cosmetics,3750.23,7,1312.58,27564.19,26251.61,0.05,1378.21,UPI,2023-01-24,11:00,Tuesday,January,1,12.96,4,59
INV-957303,A,Bangalore,Member,Male,Clothing,2919.97,3,438.0,9197.91,8759.91,0.05,459.9,Credit Card,2023-02-15,14:10,Wednesday,February,6,18.64,12,40
INV-593027,A,Delhi,Member,Female,Home Appliances,2443.69,8,977.48,20527.0,19549.52,0.05,1026.35,Cash,2023-02-04,15:27,Saturday,February,8,4.4,0,29
INV-685842,A,Bangalore,Normal,Male,Clothing,825.96,9,371.68,7805.32,7433.64,0.05,390.27,UPI,2023-09-24,08:14,Sunday,September,4,13.44,2,27
INV-208721,B,Bangalore,Normal,Female,Home Appliances,4921.24,2,492.12,10334.6,9842.48,0.05,516.73,Credit Card,2023-04-13,16:41,Thursday,April,7,24.99,6,17
INV-247631,A,Mumbai,Member,Male,Groceries,1331.86,1,66.59,1398.45,1331.86,0.05,69.92,UPI,2023-01-26,08:36,Thursday,January,2,27.21,6,46
INV-367291,B,Delhi,Member,Female,Sports,4843.22,2,484.32,10170.76,9686.44,0.05,508.54,Cash,2023-04-27,11:31,Thursday,April,1,14.07,2,62
INV-822496,B,Delhi,Normal,Female,Electronics,4100.62,4,820.12,17222.6,16402.48,0.05,861.13,Cash,2023-08-05,17:18,Saturday,August,5,4.24,5,38
INV-531779,B,Bangalore,Member,Male,Sports,3234.97,4,646.99,13586.87,12939.88,0.05,679.34,UPI,2023-12-23,12:35,Saturday,December,4,27.71,4,32
INV-277763,B,Bangalore,Member,Male,Cosmetics,1802.62,9,811.18,17034.76,16223.579999999998,0.05,851.74,Cash,2023-01-22,09:20,Sunday,January,7,0.53,12,40
INV-280324,C,Mumbai,Normal,Male,Cosmetics,2305.06,3,345.76,7260.94,6915.18,0.05,363.05,Cash,2023-03-14,21:48,Tuesday,March,2,20.75,13,28
INV-442962,B,Delhi,Member,Female,Cosmetics,4900.78,3,735.12,15437.46,14702.34,0.05,771.87,Credit Card,2023-12-25,17:46,Monday,December,4,8.25,8,33
INV-189846,A,Mumbai,Member,Female,Home Appliances,4292.63,2,429.26,9014.52,8585.26,0.05,450.73,Credit Card,2023-05-24,11:11,Wednesday,May,3,17.2,9,56
INV-644392,C,Bangalore,Normal,Female,Cosmetics,2273.91,1,113.7,2387.61,2273.91,0.05,119.38,Cash,2023-03-10,20:41,Friday,March,1,7.59,3,32
INV-561261,A,Bangalore,Member,Male,Clothing,1376.59,9,619.47,13008.78,12389.31,0.05,650.44,UPI,2023-01-29,20:49,Sunday,January,9,7.71,7,56
INV-530000,B,Delhi,Member,Male,Sports,189.2,4,37.84,794.64,756.8,0.05,39.73,Cash,2023-03-23,09:56,Thursday,March,7,7.05,13,17
INV-524190,A,Delhi,Member,Male,Electronics,2055.73,6,616.72,12951.1,12334.380000000001,0.05,647.56,Credit Card,2023-12-28,09:57,Thursday,December,4,24.59,8,52
INV-284100,C,Bangalore,Member,Female,Home Appliances,430.14,7,150.55,3161.53,3010.98,0.05,158.08,UPI,2023-12-19,19:51,Tuesday,December,8,15.09,11,19
